498.319182,-844.481560
-2445.650360,-230.344247
-1380.030348,-603.581689
-905.504906,44.866262
2055.339312,-1342.567495
1893.718233,1967.007852
3488.691747,1194.772142
3722.127742,4307.092424
4322.549417,1055.257796
2777.028273,1519.981664
169.093115,-510.534511
-1632.850251,-963.616975
-4157.299274,-372.762913
-4007.757735,-4119.587390
-5830.891398,-1329.376780
-3825.049232,-5290.487882
-4428.478253,810.840797
219.676022,-2424.492975
529.156744,3425.526338
4393.949748,-496.457186
3246.875717,3442.667693
6150.664712,1577.625370
3534.981623,3681.016436
4601.223524,1465.152757
983.664003,1956.715262
818.922540,-1600.593956
-3593.853418,-46.776110
-1826.423500,-3779.201919
-4382.766529,1040.164165
-1607.057488,-4234.465860
-4107.257103,1834.599387
1635.497466,-3907.843395
519.998464,4056.879223
4109.090004,-983.324489
528.710539,4515.283693
3731.914032,-1190.229902
28.312307,2206.897691
1889.148715,-2202.975883
-3235.091418,1352.619418
-2220.528386,-2836.595244
-5206.049093,-226.316516
-1687.593496,-4637.004930
-4277.373640,4.548860
-651.590971,-2951.233392
-1357.509719,3423.879152
4345.766568,-1106.834702
2506.001678,4164.891548
4888.204189,-1036.428163
1956.078737,4713.941120
3092.915508,-416.846419
-804.144063,1772.200227
1213.938670,-1979.458773
-2303.964065,-36.775852
-1413.941176,-2128.017591
-3152.939175,650.894375
-79.068604,-1783.503506
-1554.816850,779.737952
1923.055696,-1957.373752
-130.540980,3126.568360
2574.656820,-1163.819842
-660.473413,3449.650976
2440.066803,-3051.830951
-1093.271853,2639.461108
64.660279,-3201.638089
-2969.126456,2094.137149
-352.673544,-2605.254579
-2835.727698,-51.713975
-1084.673608,-2356.832916
-1407.324017,-173.198835
-340.813413,344.080227
615.063162,269.202795
2253.084420,1505.819241
2245.474204,50.464183
2337.213914,1619.602453
2302.329978,1512.401233
2093.080466,1169.615189
261.221891,900.227207
347.925901,-1558.230403
-652.871800,878.976682
-807.292825,-1940.562230
-3178.525663,667.256796
-1283.983184,-2349.470845
-1544.870764,3.804525
628.558151,-1719.699429
-330.294738,1796.674048
2394.245112,427.299836
958.730349,2235.054392
3534.220778,-532.863438
83.095230,1884.133364
845.199600,-1793.373236
-2341.599176,2163.487133
-782.047349,-3260.512934
-3953.510584,405.719521
-1657.534966,-4537.744340
-2507.318475,1289.051194
1942.092098,-1303.274046
1522.714556,3563.299141
4552.404105,713.940804
4133.028865,2983.548252
5757.442299,1900.982287
1916.750458,2312.259112
1107.279831,315.131220
-2613.684147,-277.182567
-1877.659190,-3552.039048
-5824.985728,-1092.051269
-3634.276980,-5028.852176
-5913.475074,1672.431064
899.456543,-4765.454936
-1423.596465,4321.589716
4716.782477,-3562.925383
2285.987771,7042.081504
8061.090381,-475.758997
2392.836254,6763.198854
4315.388552,-2392.550598
-2498.321305,2391.333059
-336.154094,-4235.932150
-6170.358840,78.610661
-4469.312641,-4780.835673
-6715.722704,-1060.442909
-1298.163566,-3930.635514
-874.823177,1186.095617
2931.546414,318.406360
2434.904402,4150.994796
5885.708368,1484.114890
5598.887873,3703.112297
4093.109662,460.958187
1142.856780,1973.778653
485.389948,606.957209
-1099.527642,-1035.763402
-2976.775634,-1329.827773
-3622.342614,-3496.564285
-4615.223541,-760.107288
-3252.828221,-2615.956660
-2648.768028,-128.567623
-449.783598,-1683.006145
